State,CZ_ID,County_FIPS,Tract_FIPS
MI,11900,26017,26017285100
MI,11900,26017,26017285201
MI,11900,26017,26017285202
MI,11900,26017,26017285300
MI,11900,26017,26017285400
MI,11900,26017,26017285500
MI,11900,26017,26017285600
MI,11900,26017,26017285700
MI,11900,26017,26017285800
MI,11900,26017,26017285900
MI,11900,26017,26017286000
MI,11900,26017,26017286100
MI,11900,26017,26017286200
MI,11900,26017,26017286300
MI,11900,26017,26017286400
MI,11900,26017,26017286500
MI,11900,26017,26017286600
MI,11900,26017,26017990000
MI,12301,26019,26019000100
MI,12301,26019,26019000200
MI,12301,26019,26019000300
MI,12301,26019,26019000400
MI,12301,26019,26019000500
MI,12301,26019,26019990000
MI,13600,26021,26021000300
MI,13600,26021,26021000400
MI,13600,26021,26021000500
MI,13600,26021,26021000600
MI,13600,26021,26021000700
MI,13600,26021,26021000800
MI,13600,26021,26021000900
MI,13600,26021,26021001000
MI,13600,26021,26021001100
MI,13600,26021,26021001300
MI,13600,26021,26021001400
MI,13600,26021,26021001500
MI,13600,26021,26021001600
MI,13600,26021,26021001700
MI,13600,26021,26021001800
MI,13600,26021,26021001900
MI,13600,26021,26021002000
MI,13600,26021,26021002100
MI,13600,26021,26021002200
MI,13600,26021,26021002300
MI,13600,26021,26021002400
MI,13600,26021,26021002500
MI,13600,26021,26021010100
MI,13600,26021,26021010200
MI,13600,26021,26021010300
MI,13600,26021,26021010400
MI,13600,26021,26021010500
MI,13600,26021,26021010600
MI,13600,26021,26021011000
MI,13600,26021,26021011100
MI,13600,26021,26021011200
MI,13600,26021,26021011300
MI,13600,26021,26021011400
MI,13600,26021,26021011500
MI,13600,26021,26021011600
MI,13600,26021,26021020100
MI,13600,26021,26021020200
MI,13600,26021,26021020300
MI,13600,26021,26021020400
MI,13600,26021,26021020500
MI,13600,26021,26021020600
MI,13600,26021,26021020700
MI,13600,26021,26021020900
MI,13600,26021,26021021000
MI,13600,26021,26021021100
MI,13600,26021,26021021200
MI,13600,26021,26021021300
MI,13600,26021,26021021400
MI,13600,26021,26021990000
MI,13700,26023,26023950100
MI,13700,26023,26023950200
MI,13700,26023,26023950300
MI,13700,26023,26023950800
MI,13700,26023,26023950900
MI,13700,26023,26023951000
MI,13700,26023,26023951100
MI,13700,26023,26023951200
MI,13700,26023,26023951300
MI,13700,26023,26023951400
MI,13700,26023,26023951500
MI,13700,26023,26023951600
MI,12100,26025,26025000200
MI,12100,26025,26025000300
MI,12100,26025,26025000500
MI,12100,26025,26025000600
MI,12100,26025,26025000700
MI,12100,26025,26025000800
MI,12100,26025,26025000900
MI,12100,26025,26025001000
MI,12100,26025,26025001100
MI,12100,26025,26025001200
MI,12100,26025,26025001300
MI,12100,26025,26025001400
MI,12100,26025,26025001500
MI,12100,26025,26025001600
MI,12100,26025,26025001700
MI,12100,26025,26025001800
MI,12100,26025,26025001900
MI,12100,26025,26025002000
MI,12100,26025,26025002100
MI,12100,26025,26025002200
MI,12100,26025,26025002300
MI,12100,26025,26025002400
MI,12100,26025,26025002500
MI,12100,26025,26025002600
MI,12100,26025,26025002700
MI,12100,26025,26025002800
MI,12100,26025,26025002900
MI,12100,26025,26025003000
MI,12100,26025,26025003100
MI,12100,26025,26025003200
MI,12100,26025,26025003300
MI,12100,26025,26025003400
MI,12100,26025,26025003500
MI,12100,26025,26025003600
MI,12100,26025,26025003700
MI,12100,26025,26025003800
MI,12100,26025,26025003900
MI,12100,26025,26025004000
MI,12100,26025,26025004100
MI,13600,26027,26027001000
MI,13600,26027,26027001100
MI,13600,26027,26027001200
MI,13600,26027,26027001500
MI,13600,26027,26027001600
MI,13600,26027,26027001700
MI,13600,26027,26027001800
MI,13600,26027,26027001900
MI,13600,26027,26027002000
MI,13600,26027,26027002100
MI,13600,26027,26027002200
MI,12302,26029,26029000100
MI,12302,26029,26029000200
MI,12302,26029,26029000300
MI,12302,26029,26029000400
MI,12302,26029,26029000500
MI,12302,26029,26029000800
MI,12302,26029,26029000900
MI,12302,26029,26029001000
MI,12302,26029,26029001100
MI,12302,26029,26029001200
MI,12302,26029,26029001300
MI,12302,26029,26029001400
MI,12302,26029,26029001500
MI,12302,26029,26029990000
MI,12302,26031,26031960100
MI,12302,26031,26031960200
MI,12302,26031,26031960300
MI,12302,26031,26031960400
MI,12302,26031,26031960500
MI,12302,26031,26031960600
MI,12302,26031,26031960700
MI,12302,26031,26031960800
MI,12302,26031,26031990000
MI,11403,26033,26033970100
MI,11403,26033,26033970200
MI,11403,26033,26033970300
MI,11403,26033,26033970400
MI,11403,26033,26033970500
MI,11403,26033,26033970600
MI,11403,26033,26033970700
MI,11403,26033,26033970800
MI,11403,26033,26033970900
MI,11403,26033,26033971000
MI,11403,26033,26033971100
MI,11403,26033,26033980100
MI,11403,26033,26033980200
MI,11403,26033,26033980300
MI,11403,26033,26033990000
MI,11403,26033,26033990100
MI,11800,26035,26035000100
MI,11800,26035,26035000200
MI,11800,26035,26035000300
MI,11800,26035,26035000400
MI,11800,26035,26035000500
MI,11800,26035,26035000600
MI,11800,26035,26035000700
MI,11800,26035,26035000800
MI,11800,26035,26035000900
MI,11800,26035,26035001000
MI,11800,26035,26035001300
MI,11700,26037,26037010104
MI,11700,26037,26037010105
MI,11700,26037,26037010107
MI,11700,26037,26037010108
MI,11700,26037,26037010201
MI,11700,26037,26037010203
MI,11700,26037,26037010204
MI,11700,26037,26037010300
MI,11700,26037,26037010400
MI,11700,26037,26037010500
MI,11700,26037,26037010600
MI,11700,26037,26037010701
MI,11700,26037,26037010702
MI,11700,26037,26037010801
MI,11700,26037,26037010802
MI,11700,26037,26037010901
MI,11700,26037,26037010902
MI,11700,26037,26037011001
MI,11700,26037,26037011002
MI,11700,26037,26037011101
MI,11700,26037,26037011104
MI,11700,26037,26037011200
MI,12402,26039,26039960100
MI,12402,26039,26039960200
MI,12402,26039,26039960300
MI,12402,26039,26039960400
MI,12402,26039,26039960500
MI,11401,26041,26041970100
MI,11401,26041,26041970200
MI,11401,26041,26041970300
MI,11401,26041,26041970400
MI,11401,26041,26041970500
MI,11401,26041,26041970600
MI,11401,26041,26041970700
MI,11401,26041,26041970800
MI,11401,26041,26041970900
MI,11401,26041,26041971000
MI,11401,26041,26041971100
MI,11401,26041,26041990000
MI,11401,26041,26041990100
MI,11402,26043,26043950100
MI,11402,26043,26043950200
MI,11402,26043,26043950300
MI,11402,26043,26043950400
MI,11402,26043,26043950500
MI,11402,26043,26043950600
MI,11402,26043,26043950700
MI,11700,26045,26045020101
MI,11700,26045,26045020102
MI,11700,26045,26045020103
MI,11700,26045,26045020104
MI,11700,26045,26045020201
MI,11700,26045,26045020202
MI,11700,26045,26045020302
MI,11700,26045,26045020303
MI,11700,26045,26045020304
MI,11700,26045,26045020402
MI,11700,26045,26045020403
MI,11700,26045,26045020404
MI,11700,26045,26045020500
MI,11700,26045,26045020601
MI,11700,26045,26045020602
MI,11700,26045,26045020700
MI,11700,26045,26045020800
MI,11700,26045,26045020901
MI,11700,26045,26045020902
MI,11700,26045,26045021001
MI,11700,26045,26045021002
MI,11700,26045,26045021100
MI,11700,26045,26045021201
MI,11700,26045,26045021202
MI,11700,26045,26045021301
MI,11700,26045,26045021302
MI,11700,26045,26045021401
MI,11700,26045,26045021402
MI,12302,26047,26047970100
MI,12302,26047,26047970200
MI,12302,26047,26047970300
MI,12302,26047,26047970400
MI,12302,26047,26047970500
MI,12302,26047,26047970600
MI,12302,26047,26047970700
MI,12302,26047,26047970800
MI,12302,26047,26047990000
MI,11600,26049,26049000100
MI,11600,26049,26049000200
MI,11600,26049,26049000300
MI,11600,26049,26049000400
MI,11600,26049,26049000500
MI,11600,26049,26049000600
MI,11600,26049,26049000700
MI,11600,26049,26049000800
MI,11600,26049,26049000900
MI,11600,26049,26049001000
MI,11600,26049,26049001100
MI,11600,26049,26049001200
MI,11600,26049,26049001300
MI,11600,26049,26049001400
MI,11600,26049,26049001500
MI,11600,26049,26049001600
MI,11600,26049,26049001700
MI,11600,26049,26049001800
MI,11600,26049,26049001900
MI,11600,26049,26049002000
MI,11600,26049,26049002200
MI,11600,26049,26049002300
MI,11600,26049,26049002400
MI,11600,26049,26049002600
MI,11600,26049,26049002700
MI,11600,26049,26049002800
MI,11600,26049,26049002900
MI,11600,26049,26049003000
MI,11600,26049,26049003100
MI,11600,26049,26049003200
MI,11600,26049,26049003300
MI,11600,26049,26049003400
MI,11600,26049,26049003500
MI,11600,26049,26049003600
MI,11600,26049,26049003700
MI,11600,26049,26049003800
MI,11600,26049,26049004000
MI,11600,26049,26049010110
MI,11600,26049,26049010111
MI,11600,26049,26049010112
MI,11600,26049,26049010113
MI,11600,26049,26049010114
MI,11600,26049,26049010115
MI,11600,26049,26049010201
MI,11600,26049,26049010202
MI,11600,26049,26049010304
MI,11600,26049,26049010305
MI,11600,26049,26049010501
MI,11600,26049,26049010502
MI,11600,26049,26049010503
MI,11600,26049,26049010504
MI,11600,26049,26049010603
MI,11600,26049,26049010604
MI,11600,26049,26049010610
MI,11600,26049,26049010700
MI,11600,26049,26049010810
MI,11600,26049,26049010811
MI,11600,26049,26049010812
MI,11600,26049,26049010813
MI,11600,26049,26049010910
MI,11600,26049,26049010911
MI,11600,26049,26049010912
MI,11600,26049,26049011010
MI,11600,26049,26049011101
MI,11600,26049,26049011102
MI,11600,26049,26049011209
MI,11600,26049,26049011210
MI,11600,26049,26049011211
MI,11600,26049,26049011212
MI,11600,26049,26049011213
MI,11600,26049,26049011214
MI,11600,26049,26049011301
MI,11600,26049,26049011302
MI,11600,26049,26049011401
MI,11600,26049,26049011402
MI,11600,26049,26049011502
MI,11600,26049,26049011503
MI,11600,26049,26049011505
MI,11600,26049,26049011508
MI,11600,26049,26049011601
MI,11600,26049,26049011610
MI,11600,26049,26049011710
MI,11600,26049,26049011711
MI,11600,26049,26049011712
MI,11600,26049,26049011713
MI,11600,26049,26049011714
MI,11600,26049,26049011800
MI,11600,26049,26049011901
MI,11600,26049,26049011902
MI,11600,26049,26049012003
MI,11600,26049,26049012006
MI,11600,26049,26049012007
MI,11600,26049,26049012008
MI,11600,26049,26049012009
MI,11600,26049,26049012100
MI,11600,26049,26049012201
MI,11600,26049,26049012202
MI,11600,26049,26049012310
MI,11600,26049,26049012311
MI,11600,26049,26049012401
MI,11600,26049,26049012402
MI,11600,26049,26049012501
MI,11600,26049,26049012503
MI,11600,26049,26049012504
MI,11600,26049,26049012601
MI,11600,26049,26049012602
MI,11600,26049,26049012603
MI,11600,26049,26049012702
MI,11600,26049,26049012703
MI,11600,26049,26049012704
MI,11600,26049,26049012801
MI,11600,26049,26049012802
MI,11600,26049,26049012904
MI,11600,26049,26049012905
MI,11600,26049,26049012906
MI,11600,26049,26049012907
MI,11600,26049,26049013001
MI,11600,26049,26049013002
MI,11600,26049,26049013110
MI,11600,26049,26049013111
MI,11600,26049,26049013112
MI,11600,26049,26049013113
MI,11600,26049,26049013202
MI,11600,26049,26049013204
MI,11600,26049,26049013301
MI,11600,26049,26049013401
MI,11600,26049,26049013402
MI,11600,26049,26049013500
MI,11600,26049,26049013600
MI,11600,26049,26049980000
MI,11600,26049,26049980100
MI,11900,26051,26051000100
MI,11900,26051,26051000200
MI,11900,26051,26051000300
MI,11900,26051,26051000400
MI,11900,26051,26051000500
MI,11900,26051,26051000600
MI,11900,26051,26051000700
MI,11900,26051,26051000800
MI,11900,26051,26051000900
MI,21003,26053,26053950100
MI,21003,26053,26053950200
MI,21003,26053,26053950300
MI,21003,26053,26053950400
MI,21003,26053,26053950500
MI,21003,26053,26053950600
MI,21003,26053,26053950700
MI,21003,26053,26053990000
MI,12301,26055,26055550101
MI,12301,26055,26055550102
MI,12301,26055,26055550200
MI,12301,26055,26055550300
MI,12301,26055,26055550400
MI,12301,26055,26055550500
MI,12301,26055,26055550600
MI,12301,26055,26055550700
MI,12301,26055,26055550800
MI,12301,26055,26055550900
MI,12301,26055,26055551000
MI,12301,26055,26055551100
MI,12301,26055,26055551200
MI,12301,26055,26055551300
MI,12301,26055,26055551400
MI,12301,26055,26055551500
MI,12301,26055,26055990000
MI,11800,26057,26057000100
MI,11800,26057,26057000200
MI,11800,26057,26057000300
MI,11800,26057,26057000400
MI,11800,26057,26057000500
MI,11800,26057,26057000600
MI,11800,26057,26057000700
MI,11800,26057,26057000800
MI,11800,26057,26057000900
MI,11800,26057,26057001000
MI,11500,26059,26059050100
MI,11500,26059,26059050200
MI,11500,26059,26059050300
MI,11500,26059,26059050400
MI,11500,26059,26059050500
MI,11500,26059,26059050600
MI,11500,26059,26059050700
MI,11500,26059,26059050800
MI,11500,26059,26059050900
MI,11500,26059,26059051000
MI,11500,26059,26059051100
MI,11500,26059,26059051200
MI,21002,26061,26061000100
MI,21002,26061,26061000200
MI,21002,26061,26061000300
MI,21002,26061,26061000400
MI,21002,26061,26061000500
MI,21002,26061,26061000600
MI,21002,26061,26061000700
MI,21002,26061,26061000800
MI,21002,26061,26061000900
MI,21002,26061,26061001000
MI,21002,26061,26061990000
MI,21002,26061,26061990100
MI,11900,26063,26063950100
MI,11900,26063,26063950200
MI,11900,26063,26063950300
MI,11900,26063,26063950400
MI,11900,26063,26063950500
MI,11900,26063,26063950600
MI,11900,26063,26063950700
MI,11900,26063,26063950800
MI,11900,26063,26063950900
MI,11900,26063,26063951000
MI,11900,26063,26063951100
MI,11900,26063,26063951200
MI,11900,26063,26063990000
MI,11700,26065,26065000100
MI,11700,26065,26065000400
MI,11700,26065,26065000600
MI,11700,26065,26065000700
MI,11700,26065,26065000800
MI,11700,26065,26065001000
MI,11700,26065,26065001200
MI,11700,26065,26065001703
MI,11700,26065,26065002000
MI,11700,26065,26065002101
MI,11700,26065,26065002200
MI,11700,26065,26065002300
MI,11700,26065,26065002600
MI,11700,26065,26065002700
MI,11700,26065,26065002800
MI,11700,26065,26065002901
MI,11700,26065,26065002902
MI,11700,26065,26065003103
MI,11700,26065,26065003200
MI,11700,26065,26065003301
MI,11700,26065,26065003302
MI,11700,26065,26065003400
MI,11700,26065,26065003500
MI,11700,26065,26065003601
MI,11700,26065,26065003602
MI,11700,26065,26065003700
MI,11700,26065,26065003801
MI,11700,26065,26065003802
MI,11700,26065,26065003901
MI,11700,26065,26065003902
MI,11700,26065,26065004000
MI,11700,26065,26065004100
MI,11700,26065,26065004301
MI,11700,26065,26065004302
MI,11700,26065,26065004402
MI,11700,26065,26065004403
MI,11700,26065,26065004490
MI,11700,26065,26065004491
MI,11700,26065,26065004492
MI,11700,26065,26065004493
MI,11700,26065,26065004494
MI,11700,26065,26065004500
MI,11700,26065,26065004600
MI,11700,26065,26065004700
MI,11700,26065,26065004801
MI,11700,26065,26065004802
MI,11700,26065,26065004901
MI,11700,26065,26065004902
MI,11700,26065,26065005001
MI,11700,26065,26065005002
MI,11700,26065,26065005100
MI,11700,26065,26065005201
MI,11700,26065,26065005202
MI,11700,26065,26065005302
MI,11700,26065,26065005303
MI,11700,26065,26065005304
MI,11700,26065,26065005401
MI,11700,26065,26065005402
MI,11700,26065,26065005501
MI,11700,26065,26065005502
MI,11700,26065,26065005600
MI,11700,26065,26065005700
MI,11700,26065,26065005800
MI,11700,26065,26065005900
MI,11700,26065,26065006001
MI,11700,26065,26065006002
MI,11700,26065,26065006100
MI,11700,26065,26065006200
MI,11700,26065,26065006301
MI,11700,26065,26065006302
MI,11700,26065,26065006401
MI,11700,26065,26065006402
MI,11700,26065,26065006500
MI,11700,26065,26065006600
MI,11700,26065,26065006700
MI,11700,26065,26065006800
MI,11700,26065,26065007000
MI,11700,26065,26065980000
MI,11700,26065,26065980100
MI,11700,26065,26065980200
MI,11700,26065,26065980300
MI,12200,26067,26067030100
MI,12200,26067,26067030200
MI,12200,26067,26067030300
MI,12200,26067,26067030400
MI,12200,26067,26067031200
MI,12200,26067,26067031300
MI,12200,26067,26067031400
MI,12200,26067,26067031500
MI,12200,26067,26067031600
MI,12200,26067,26067031700
MI,12200,26067,26067031900
MI,12200,26067,26067032100
MI,12200,26067,26067982200
MI,12401,26069,26069000100
MI,12401,26069,26069000200
MI,12401,26069,26069000300
MI,12401,26069,26069000400
MI,12401,26069,26069000500
MI,12401,26069,26069000600
MI,12401,26069,26069000700
MI,12401,26069,26069000800
MI,12401,26069,26069000900
MI,12401,26069,26069990000
MI,11402,26071,26071000100
MI,11402,26071,26071000200
MI,11402,26071,26071000300
MI,11402,26071,26071000400
MI,11402,26071,26071000500
MI,11800,26073,26073000100
MI,11800,26073,26073000200
MI,11800,26073,26073000300
MI,11800,26073,26073000400
MI,11800,26073,26073000500
MI,11800,26073,26073000600
MI,11800,26073,26073000700
MI,11800,26073,26073000800
MI,11800,26073,26073000900
MI,11800,26073,26073940100
MI,11800,26073,26073940200
MI,11800,26073,26073940300
MI,11800,26073,26073940400
MI,11800,26073,26073940500
MI,11800,26073,26073940600
MI,11500,26075,26075000100
MI,11500,26075,26075000200
MI,11500,26075,26075000400
MI,11500,26075,26075000500
MI,11500,26075,26075000600
MI,11500,26075,26075000800
MI,11500,26075,26075000900
MI,11500,26075,26075001000
MI,11500,26075,26075001100
MI,11500,26075,26075001200
MI,11500,26075,26075001300
MI,11500,26075,26075005000
MI,11500,26075,26075005100
MI,11500,26075,26075005200
MI,11500,26075,26075005301
MI,11500,26075,26075005302
MI,11500,26075,26075005400
MI,11500,26075,26075005500
MI,11500,26075,26075005600
MI,11500,26075,26075005700
MI,11500,26075,26075005800
MI,11500,26075,26075005900
MI,11500,26075,26075006000
MI,11500,26075,26075006100
MI,11500,26075,26075006200
MI,11500,26075,26075006301
MI,11500,26075,26075006303
MI,11500,26075,26075006304
MI,11500,26075,26075006401
MI,11500,26075,26075006402
MI,11500,26075,26075006500
MI,11500,26075,26075006600
MI,11500,26075,26075006701
MI,11500,26075,26075006702
MI,11500,26075,26075006801
MI,11500,26075,26075006803
MI,11500,26075,26075006804
MI,11500,26075,26075006900
MI,12100,26077,26077000100
MI,12100,26077,26077000201
MI,12100,26077,26077000202
MI,12100,26077,26077000300
MI,12100,26077,26077000500
MI,12100,26077,26077000600
MI,12100,26077,26077000900
MI,12100,26077,26077001000
MI,12100,26077,26077001100
MI,12100,26077,26077001200
MI,12100,26077,26077001300
MI,12100,26077,26077001501
MI,12100,26077,26077001502
MI,12100,26077,26077001503
MI,12100,26077,26077001504
MI,12100,26077,26077001506
MI,12100,26077,26077001507
MI,12100,26077,26077001601
MI,12100,26077,26077001603
MI,12100,26077,26077001604
MI,12100,26077,26077001701
MI,12100,26077,26077001702
MI,12100,26077,26077001801
MI,12100,26077,26077001802
MI,12100,26077,26077001803
MI,12100,26077,26077001905
MI,12100,26077,26077001906
MI,12100,26077,26077001907
MI,12100,26077,26077002002
MI,12100,26077,26077002003
MI,12100,26077,26077002004
MI,12100,26077,26077002005
MI,12100,26077,26077002101
MI,12100,26077,26077002102
MI,12100,26077,26077002201
MI,12100,26077,26077002202
MI,12100,26077,26077002601
MI,12100,26077,26077002700
MI,12100,26077,26077002801
MI,12100,26077,26077002802
MI,12100,26077,26077002901
MI,12100,26077,26077002903
MI,12100,26077,26077002904
MI,12100,26077,26077002905
MI,12100,26077,26077003002
MI,12100,26077,26077003003
MI,12100,26077,26077003004
MI,12100,26077,26077003302
MI,12100,26077,26077003400
MI,12100,26077,26077003500
MI,12100,26077,26077005501
MI,12100,26077,26077005502
MI,12100,26077,26077006102
MI,12100,26077,26077006103
MI,12100,26077,26077006601
MI,12100,26077,26077006701
MI,12100,26077,26077006702
MI,12301,26079,26079950200
MI,12301,26079,26079950300
MI,12301,26079,26079950400
MI,12301,26079,26079950601
MI,12301,26079,26079950602
MI,12200,26081,26081000100
MI,12200,26081,26081000200
MI,12200,26081,26081000300
MI,12200,26081,26081000400
MI,12200,26081,26081000500
MI,12200,26081,26081000600
MI,12200,26081,26081000700
MI,12200,26081,26081000800
MI,12200,26081,26081000900
MI,12200,26081,26081001000
MI,12200,26081,26081001101
MI,12200,26081,26081001102
MI,12200,26081,26081001200
MI,12200,26081,26081001300
MI,12200,26081,26081001400
MI,12200,26081,26081001500
MI,12200,26081,26081001600
MI,12200,26081,26081001700
MI,12200,26081,26081001800
MI,12200,26081,26081001900
MI,12200,26081,26081002000
MI,12200,26081,26081002100
MI,12200,26081,26081002200
MI,12200,26081,26081002300
MI,12200,26081,26081002400
MI,12200,26081,26081002500
MI,12200,26081,26081002600
MI,12200,26081,26081002700
MI,12200,26081,26081002800
MI,12200,26081,26081002900
MI,12200,26081,26081003000
MI,12200,26081,26081003100
MI,12200,26081,26081003200
MI,12200,26081,26081003300
MI,12200,26081,26081003400
MI,12200,26081,26081003500
MI,12200,26081,26081003600
MI,12200,26081,26081003700
MI,12200,26081,26081003800
MI,12200,26081,26081003900
MI,12200,26081,26081004000
MI,12200,26081,26081004100
MI,12200,26081,26081004200
MI,12200,26081,26081004300
MI,12200,26081,26081004400
MI,12200,26081,26081004500
MI,12200,26081,26081004600
MI,12200,26081,26081010101
MI,12200,26081,26081010102
MI,12200,26081,26081010200
MI,12200,26081,26081010301
MI,12200,26081,26081010302
MI,12200,26081,26081010401
MI,12200,26081,26081010402
MI,12200,26081,26081010600
MI,12200,26081,26081010700
MI,12200,26081,26081010801
MI,12200,26081,26081010802
MI,12200,26081,26081010902
MI,12200,26081,26081010903
MI,12200,26081,26081010904
MI,12200,26081,26081011001
MI,12200,26081,26081011002
MI,12200,26081,26081011101
MI,12200,26081,26081011102
MI,12200,26081,26081011200
MI,12200,26081,26081011301
MI,12200,26081,26081011302
MI,12200,26081,26081011401
MI,12200,26081,26081011403
MI,12200,26081,26081011405
MI,12200,26081,26081011406
MI,12200,26081,26081011500
MI,12200,26081,26081011600
MI,12200,26081,26081011701
MI,12200,26081,26081011702
MI,12200,26081,26081011801
MI,12200,26081,26081011803
MI,12200,26081,26081011804
MI,12200,26081,26081011901
MI,12200,26081,26081011902
MI,12200,26081,26081012002
MI,12200,26081,26081012003
MI,12200,26081,26081012004
MI,12200,26081,26081012201
MI,12200,26081,26081012202
MI,12200,26081,26081012203
MI,12200,26081,26081012300
MI,12200,26081,26081012400
MI,12200,26081,26081012500
MI,12200,26081,26081012604
MI,12200,26081,26081012605
MI,12200,26081,26081012606
MI,12200,26081,26081012607
MI,12200,26081,26081012608
MI,12200,26081,26081012701
MI,12200,26081,26081012702
MI,12200,26081,26081012703
MI,12200,26081,26081012800
MI,12200,26081,26081012901
MI,12200,26081,26081012902
MI,12200,26081,26081013000
MI,12200,26081,26081013100
MI,12200,26081,26081013200
MI,12200,26081,26081013300
MI,12200,26081,26081013400
MI,12200,26081,26081013500
MI,12200,26081,26081013600
MI,12200,26081,26081013700
MI,12200,26081,26081013801
MI,12200,26081,26081013802
MI,12200,26081,26081013900
MI,12200,26081,26081014000
MI,12200,26081,26081014100
MI,12200,26081,26081014200
MI,12200,26081,26081014300
MI,12200,26081,26081014501
MI,12200,26081,26081014502
MI,12200,26081,26081014601
MI,12200,26081,26081014602
MI,12200,26081,26081014701
MI,12200,26081,26081014703
MI,12200,26081,26081014704
MI,12200,26081,26081014803
MI,12200,26081,26081014804
MI,12200,26081,26081014805
MI,12200,26081,26081014806
MI,12200,26081,26081014807
MI,21002,26083,26083000100
MI,21002,26083,26083980100
MI,21002,26083,26083990100
MI,12001,26085,26085960100
MI,12001,26085,26085961100
MI,12001,26085,26085961200
MI,12001,26085,26085961300
MI,11600,26087,26087330000
MI,11600,26087,26087330500
MI,11600,26087,26087331000
MI,11600,26087,26087331500
MI,11600,26087,26087332000
MI,11600,26087,26087332500
MI,11600,26087,26087333000
MI,11600,26087,26087333500
MI,11600,26087,26087334000
MI,11600,26087,26087334500
MI,11600,26087,26087336000
MI,11600,26087,26087336500
MI,11600,26087,26087337000
MI,11600,26087,26087337500
MI,11600,26087,26087338000
MI,11600,26087,26087338500
MI,11600,26087,26087339000
MI,11600,26087,26087339500
MI,11600,26087,26087340000
MI,11600,26087,26087340500
MI,11600,26087,26087341000
MI,11600,26087,26087341500
MI,11600,26087,26087342000
MI,11600,26087,26087342100
MI,12301,26089,26089970100
MI,12301,26089,26089970200
MI,12301,26089,26089970300
MI,12301,26089,26089970400
MI,12301,26089,26089970500
MI,12301,26089,26089970600
MI,12301,26089,26089990000
MI,11500,26091,26091060100
MI,11500,26091,26091060301
MI,11500,26091,26091060302
MI,11500,26091,26091060401
MI,11500,26091,26091060402
MI,11500,26091,26091060500
MI,11500,26091,26091060600
MI,11500,26091,26091060700
MI,11500,26091,26091060800
MI,11500,26091,26091061200
MI,11500,26091,26091061301
MI,11500,26091,26091061302
MI,11500,26091,26091061400
MI,11500,26091,26091061500
MI,11500,26091,26091061600
MI,11500,26091,26091061700
MI,11500,26091,26091061800
MI,11500,26091,26091061900
MI,11500,26091,26091062000
MI,11500,26091,26091062100
MI,11500,26091,26091062200
MI,11500,26091,26091062300
MI,11500,26091,26091062400
MI,11600,26093,26093710100
MI,11600,26093,26093710300
MI,11600,26093,26093710500
MI,11600,26093,26093710700
MI,11600,26093,26093711000
MI,11600,26093,26093712101
MI,11600,26093,26093712102
MI,11600,26093,26093712601
MI,11600,26093,26093712602
MI,11600,26093,26093713100
MI,11600,26093,26093713300
MI,11600,26093,26093713500
MI,11600,26093,26093713700
MI,11600,26093,26093720100
MI,11600,26093,26093721100
MI,11600,26093,26093722100
MI,11600,26093,26093722300
MI,11600,26093,26093722500
MI,11600,26093,26093724001
MI,11600,26093,26093724002
MI,11600,26093,26093724003
MI,11600,26093,26093725000
MI,11600,26093,26093725100
MI,11600,26093,26093730101
MI,11600,26093,26093730102
MI,11600,26093,26093730600
MI,11600,26093,26093731100
MI,11600,26093,26093732100
MI,11600,26093,26093733100
MI,11600,26093,26093733601
MI,11600,26093,26093733602
MI,11600,26093,26093740200
MI,11600,26093,26093740300
MI,11600,26093,26093740500
MI,11600,26093,26093740600
MI,11600,26093,26093740700
MI,11600,26093,26093740800
MI,11600,26093,26093740900
MI,11600,26093,26093741100
MI,11600,26093,26093741601
MI,11600,26093,26093741602
MI,11600,26093,26093742201
MI,11600,26093,26093742202
MI,11600,26093,26093742401
MI,11600,26093,26093742402
MI,11600,26093,26093742500
MI,11600,26093,26093742700
MI,11600,26093,26093742900
MI,11600,26093,26093743300
MI,11600,26093,26093743400
MI,11600,26093,26093743500
MI,11600,26093,26093743600
MI,11600,26093,26093743700
MI,11600,26093,26093743800
MI,11600,26093,26093743900
MI,11600,26093,26093744200
MI,11600,26093,26093744400
MI,11600,26093,26093744600
MI,11600,26093,26093744700
MI,11600,26093,26093744800
MI,11600,26093,26093744900
MI,11403,26095,26095960100
MI,11403,26095,26095960200
MI,11403,26095,26095980000
MI,11403,26095,26095990000
MI,11403,26097,26097950100
MI,11403,26097,26097950200
MI,11403,26097,26097950300
MI,11403,26097,26097950400
MI,11403,26097,26097950500
MI,11403,26097,26097990000
MI,11600,26099,26099206700
MI,11600,26099,26099210000
MI,11600,26099,26099211000
MI,11600,26099,26099212000
MI,11600,26099,26099214000
MI,11600,26099,26099214500
MI,11600,26099,26099215000
MI,11600,26099,26099215200
MI,11600,26099,26099215300
MI,11600,26099,26099215500
MI,11600,26099,26099216000
MI,11600,26099,26099217000
MI,11600,26099,26099218000
MI,11600,26099,26099220001
MI,11600,26099,26099220002
MI,11600,26099,26099221100
MI,11600,26099,26099221200
MI,11600,26099,26099221500
MI,11600,26099,26099221800
MI,11600,26099,26099222101
MI,11600,26099,26099222102
MI,11600,26099,26099222500
MI,11600,26099,26099222800
MI,11600,26099,26099223400
MI,11600,26099,26099223500
MI,11600,26099,26099223800
MI,11600,26099,26099223900
MI,11600,26099,26099224000
MI,11600,26099,26099224100
MI,11600,26099,26099224200
MI,11600,26099,26099224300
MI,11600,26099,26099224400
MI,11600,26099,26099224500
